time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1982-12-30T13:02:34.470Z,11.728,-87.104,55.1,4.6,mb,,,,1.4,us,usp0001rw6,2014-11-07T00:32:23.337Z,
1982-12-30T12:54:24.560Z,42.542,85.051,33,4.8,mb,,,,0.8,us,usp0001rw5,2014-11-07T00:32:23.334Z,
1982-12-30T12:29:26.070Z,26.321,92.05,33,4.6,mb,,,,1.4,us,usp0001rw4,2014-11-07T00:32:23.332Z,
1982-12-30T12:16:59.650Z,28.701,128.42,33,4.5,mb,,,,0.8,us,usp0001rw3,2014-11-07T00:32:23.330Z,
1982-12-30T12:11:13.430Z,41.763,23.112,10,3.5,ml,,,,0.7,us,usp0001rw2,2014-11-07T00:32:23.328Z,
1982-12-30T11:51:24.630Z,34.449,-119.06,4.991,2.62,mc,0,127.6,,0.222,ci,ci500705,2016-02-03T03:41:24.740Z,
1982-12-30T08:37:14.390Z,26.159,91.641,40.6,5,mb,,,,0.9,us,usp0001rvy,2014-11-07T00:32:23.315Z,
1982-12-30T07:03:27.930Z,-6.027,146.642,41,4.1,mb,,,,0.9,us,usp0001rvw,2014-11-07T00:32:23.311Z,
1982-12-30T04:59:19.330Z,18.289,-73.934,33,4.7,mb,,,,0.7,us,usp0001rvv,2014-11-07T00:32:23.309Z,
1982-12-30T04:49:31.190Z,33.964,-118.83,-0.497,2.96,mc,0,158.9,,0.305,ci,ci500696,2016-02-02T21:00:11.360Z,
1982-12-30T04:00:29.550Z,33.959,-118.816,0.283,3.57,ml,0,117.4,,0.305,ci,ci500690,2016-02-03T03:41:22.690Z,
1982-12-30T01:23:40.940Z,28.461,128.515,33,4.5,mb,,,,0.9,us,usp0001rvt,2014-11-07T00:32:23.305Z,
1982-12-30T00:51:21.140Z,-24.163,-174.939,33,5.3,mb,,,,1.4,us,usp0001rvs,2014-11-07T00:32:23.299Z,
1982-12-29T23:53:15.430Z,14.649,44.463,5,5.3,mb,,,,,us,usp0001rvr,2017-04-26T17:35:59.597Z,
1982-12-29T23:53:08.410Z,7.697,60.525,10,5,mb,,,,0.8,us,usp0001rvq,2014-11-07T00:32:23.284Z,
1982-12-29T21:35:04.100Z,18.741,-104.999,33,4.4,mb,,,,1.4,us,usp0001rvn,2014-11-07T00:32:23.280Z,
1982-12-29T21:24:00.270Z,33.769,139.44,15,4.8,mb,,,,1.3,us,usp0001rvm,2014-11-07T00:32:23.277Z,
1982-12-29T21:13:44.840Z,33.669,139.257,25.7,4,mb,,,,1.3,us,usp0001rvk,2014-11-07T00:32:23.275Z,
1982-12-29T20:01:34.200Z,6.182,124.065,33,4.6,mb,,,,1.5,us,usp0001rvj,2014-11-07T00:32:23.273Z,
1982-12-29T17:38:58.180Z,-29.656,-71.568,33,5.3,mb,,,,1.4,us,usp0001rvh,2014-11-07T00:32:23.271Z,
1982-12-29T16:58:41.970Z,-6.487,154.512,32.8,5,mb,,,,1.2,us,usp0001rvf,2014-11-07T00:32:23.266Z,
1982-12-29T15:21:20.950Z,29.965,70.183,33,5,mb,,,,0.9,us,usp0001rvd,2014-11-07T00:32:23.258Z,
1982-12-29T15:14:52.160Z,33.86,139.707,20,5.4,ms,,,,1.5,us,usp0001rvc,2014-11-07T00:32:23.252Z,
1982-12-29T14:26:46.400Z,37.492,-118.791,1.657,2.75,md,12,119,0.1018,0.04,nc,nc1083647,2016-12-12T15:43:28.888Z,
